title,xlabel,ylabel,linename,xvalue,yvalue
Steps Confidence,Confidence,Probability correct,Neural Network [50|10],0.9,1.0
Time Error,Progress (steps),Error (s),Neural Network [50|10|10],1.0,323.37173990481654
Time Error,Progress (steps),Error (s),Neural Network [50|10|10],2.0,383.0687508799394
Time Error,Progress (steps),Error (s),Neural Network [50|10|10],3.0,53.57270858345782
Time Error,Progress (steps),Error (s),Neural Network [50|10|10],4.0,65.95395355405046
Time Confidence,Confidence,Probability correct,Neural Network [50|10|10],0.0,0.18309859154929578
Time Confidence,Confidence,Probability correct,Neural Network [50|10|10],0.1,0.25
Time Confidence,Confidence,Probability correct,Neural Network [50|10|10],0.4,1.0
Time Confidence,Confidence,Probability correct,Neural Network [50|10|10],0.2,1.0
Time Confidence,Confidence,Probability correct,Neural Network [50|10|10],0.3,1.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|10|10],1.0,0.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|10|10],2.0,0.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|10|10],3.0,0.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|10|10],4.0,0.0
Steps Confidence,Confidence,Probability correct,Neural Network [50|10|10],0.9,1.0
Time Error,Progress (steps),Error (s),Neural Network [50|15],1.0,386.5794643956272
Time Error,Progress (steps),Error (s),Neural Network [50|15],2.0,414.5803161457212
Time Error,Progress (steps),Error (s),Neural Network [50|15],3.0,53.57270858345782
Time Error,Progress (steps),Error (s),Neural Network [50|15],4.0,39.878045778926364
Time Confidence,Confidence,Probability correct,Neural Network [50|15],0.0,0.0
Time Confidence,Confidence,Probability correct,Neural Network [50|15],0.1,0.17525773195876287
Time Confidence,Confidence,Probability correct,Neural Network [50|15],0.6,1.0
Time Confidence,Confidence,Probability correct,Neural Network [50|15],0.7,1.0
Time Confidence,Confidence,Probability correct,Neural Network [50|15],0.4,1.0
Time Confidence,Confidence,Probability correct,Neural Network [50|15],0.3,1.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|15],1.0,0.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|15],2.0,0.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|15],3.0,0.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|15],4.0,0.0
Steps Confidence,Confidence,Probability correct,Neural Network [50|15],0.9,1.0
Time Error,Progress (steps),Error (s),Neural Network [50|15|15],1.0,386.5794643956272
Time Error,Progress (steps),Error (s),Neural Network [50|15|15],2.0,411.78825449387136
Time Error,Progress (steps),Error (s),Neural Network [50|15|15],3.0,53.57270858345782
Time Error,Progress (steps),Error (s),Neural Network [50|15|15],4.0,0.0
Time Confidence,Confidence,Probability correct,Neural Network [50|15|15],0.0,0.1650485436893204
Time Confidence,Confidence,Probability correct,Neural Network [50|15|15],0.1,0.4666666666666667
Time Confidence,Confidence,Probability correct,Neural Network [50|15|15],0.7,1.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|15|15],1.0,0.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|15|15],2.0,0.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|15|15],3.0,0.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|15|15],4.0,0.0
Steps Confidence,Confidence,Probability correct,Neural Network [50|15|15],0.9,1.0
Time Error,Progress (steps),Error (s),Neural Network [50|20],1.0,371.07090395634276
Time Error,Progress (steps),Error (s),Neural Network [50|20],2.0,404.9126763920055
Time Error,Progress (steps),Error (s),Neural Network [50|20],3.0,30.985200592594378
Time Error,Progress (steps),Error (s),Neural Network [50|20],4.0,0.0
Time Confidence,Confidence,Probability correct,Neural Network [50|20],0.0,0.3142857142857143
Time Confidence,Confidence,Probability correct,Neural Network [50|20],0.1,0.15789473684210525
Time Confidence,Confidence,Probability correct,Neural Network [50|20],0.6,1.0
Time Confidence,Confidence,Probability correct,Neural Network [50|20],0.5,1.0
Time Confidence,Confidence,Probability correct,Neural Network [50|20],0.4,1.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|20],1.0,0.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|20],2.0,0.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|20],3.0,0.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|20],4.0,0.0
Steps Confidence,Confidence,Probability correct,Neural Network [50|20],0.9,1.0
Time Error,Progress (steps),Error (s),Neural Network [50|20|20],1.0,386.5794643956272
Time Error,Progress (steps),Error (s),Neural Network [50|20|20],2.0,427.9493434380955
Time Error,Progress (steps),Error (s),Neural Network [50|20|20],3.0,77.062824684156
Time Error,Progress (steps),Error (s),Neural Network [50|20|20],4.0,0.0
Time Confidence,Confidence,Probability correct,Neural Network [50|20|20],0.0,0.13541666666666666
Time Confidence,Confidence,Probability correct,Neural Network [50|20|20],0.1,0.0
Time Confidence,Confidence,Probability correct,Neural Network [50|20|20],0.8,1.0
Time Confidence,Confidence,Probability correct,Neural Network [50|20|20],0.7,1.0
Time Confidence,Confidence,Probability correct,Neural Network [50|20|20],0.2,1.0
Time Confidence,Confidence,Probability correct,Neural Network [50|20|20],0.3,1.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|20|20],1.0,0.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|20|20],2.0,0.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|20|20],3.0,0.0
Steps Error,Progress (steps),Error (steps),Neural Network [50|20|20],4.0,0.0
Steps Confidence,Confidence,Probability correct,Neural Network [50|20|20],0.9,1.0
